type,value,module,scan_id,target,timestamp
INTERNET_NAME,zeroshield.ai,sfp_subdomain,spiderfoot-eaa4100f-284e-418b-8232-afe7dc990e13,zeroshield.ai,2025-11-30T14:34:46.424775
