type,value,module,scan_id,target,timestamp
INTERNET_NAME,codeforces.com,sfp_subdomain,spiderfoot-c89a5d41-0d19-471c-8eb7-ecc2b8982566,codeforces.com,2025-11-30T18:03:02.492293
