type,value,module,scan_id,target,timestamp
INTERNET_NAME,leetcode.com,sfp_subdomain,spiderfoot-aea7611f-e151-4035-ac8d-c5cd4695845a,leetcode.com,2025-11-30T14:35:15.936766
