type,value,module,scan_id,target,timestamp
INTERNET_NAME,leetcode.com,sfp_subdomain,spiderfoot-68cacfd3-7f8a-4b89-a4ae-1c6fd8fa00d9,leetcode.com,2025-11-30T18:02:14.817401
