scan_id,domain,hostname,ip,port,service_name,service_version,protocol,subdomain,vulnerability_name,vulnerability_severity,vulnerability_cve,timestamp
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.lhr14s11.v19.lscache6.c.youtube.com,,,,,,o-o.preferred.lhr14s11.v19.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.946022
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.lhr14s11.v21.lscache4.c.youtube.com,,,,,,o-o.preferred.lhr14s11.v21.lscache4.c.youtube.com,,,,2025-12-05T11:12:03.946022
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.lhr14s13.v19.lscache3.c.youtube.com,,,,,,o-o.preferred.lhr14s13.v19.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.946022
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.maa03s08.v16.lscache2.c.youtube.com,,,,,,o-o.preferred.maa03s08.v16.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.946022
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.maa03s08.v21.lscache5.c.youtube.com,,,,,,o-o.preferred.maa03s08.v21.lscache5.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.mad01s04.v2.lscache2.c.youtube.com,,,,,,o-o.preferred.mad01s04.v2.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.mad01s04.v22.lscache4.c.youtube.com,,,,,,o-o.preferred.mad01s04.v22.lscache4.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.mil01s10.v16.lscache2.c.youtube.com,,,,,,o-o.preferred.mil01s10.v16.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.mil01s10.v3.lscache7.c.youtube.com,,,,,,o-o.preferred.mil01s10.v3.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.mil01s10.v6.lscache7.c.youtube.com,,,,,,o-o.preferred.mil01s10.v6.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.nrt19s13.v15.lscache5.c.youtube.com,,,,,,o-o.preferred.nrt19s13.v15.lscache5.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.nrt19s13.v5.lscache3.c.youtube.com,,,,,,o-o.preferred.nrt19s13.v5.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.nuq04t11.v1.cache7.c.youtube.com,,,,,,o-o.preferred.nuq04t11.v1.cache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.optimus-lis1.v4.lscache7.c.youtube.com,,,,,,o-o.preferred.optimus-lis1.v4.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.orange-mrs1.v13.lscache6.c.youtube.com,,,,,,o-o.preferred.orange-mrs1.v13.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.orange-mrs1.v7.lscache6.c.youtube.com,,,,,,o-o.preferred.orange-mrs1.v7.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
